reit_name,location,asset_type,cap_rate_pct,occupancy
平和不動産リート投資法人,東京都中央区日本橋兜町226番１他５筆,,,
平和不動産リート投資法人,東京都港区高輪二丁目29番他６筆,,,
日本リート投資法人,東京都台東区,,,
コンフォリア・レジデンシャル投資法人,東京都品川区西大井六丁目６番１号,,,
三井不動産ロジスティクスパーク投資法人,東京都日野市,,,
スターアジア不動産投資法人,東京都渋谷区,,,
オリックス不動産投資法人,東京都中央区築地三丁目9番9号外,,,
日本都市ファンド投資法人,東京都港区南青山五丁目8番5号,,,
日本都市ファンド投資法人,東京都港区北青山三丁目14番8号,,,
タカラレーベン不動産投資法人,東京都大田区,,,
タカラレーベン不動産投資法人,東京都品川区,,,
タカラレーベン不動産投資法人,東京都墨田区,,,
タカラレーベン不動産投資法人,東京都葛飾区,,,
ケネディクス商業リート投資法人,東京都調布市,,,99.9
ケネディクス・オフィス投資法人,東京都新宿区西新宿七丁目22番45号,不動産,,
ケネディクス・オフィス投資法人,東京都中央区日本橋本町一丁目7番2号,不動産信託受益権,,
ケネディクス・オフィス投資法人,東京都豊島区池袋二丁目53番5号,不動産,,
阪急阪神リート投資法人,東京都港区,,,7.0
阪急阪神リート投資法人,東京都千代田区,,,69.0
平和不動産リート投資法人,東京都中央区新川二丁目102番84他７筆,,,
アクティビア・プロパティーズ投資法人,東京都港区,,,79.1
ケネディクス・レジデンシャル・ネクスト投資法人,東京都新宿区西新宿七丁目18番15号,,3.2,96.5
ケネディクス・レジデンシャル・ネクスト投資法人,東京都渋谷区幡ヶ谷二丁目24番7号,,3.4,94.2
ケネディクス・レジデンシャル・ネクスト投資法人,東京都大田区多摩川一丁目9番17号,,3.6,98.1
ケネディクス・レジデンシャル・ネクスト投資法人,東京都港区芝三丁目4番16号,,3.1,94.9
ケネディクス・レジデンシャル・ネクスト投資法人,東京都港区南青山三丁目4番8号,,3.2,98.1
ケネディクス・レジデンシャル・ネクスト投資法人,東京都板橋区大和町13番16号,,3.6,100.0
ケネディクス・レジデンシャル・ネクスト投資法人,東京都練馬区上石神井一丁目18番5号,,3.6,100.0
ケネディクス・レジデンシャル・ネクスト投資法人,東京都板橋区大山金井町8番8号,,3.6,98.7
ケネディクス・レジデンシャル・ネクスト投資法人,東京都世田谷区三宿二丁目37番13号,,3.2,100.0
ケネディクス・レジデンシャル・ネクスト投資法人,東京都世田谷区瀬田五丁目34番21号,,3.3,100.0
ケネディクス・レジデンシャル・ネクスト投資法人,東京都中央区日本橋箱崎町41番6号,,3.6,100.0
ケネディクス・レジデンシャル・ネクスト投資法人,東京都港区西麻布三丁目5番10号,,3.0,100.0
ケネディクス・レジデンシャル・ネクスト投資法人,東京都渋谷区恵比寿南一丁目11番16号,,2.9,94.3
ケネディクス・レジデンシャル・ネクスト投資法人,東京都中央区日本橋大伝馬町3番10号,,3.2,98.2
ケネディクス・レジデンシャル・ネクスト投資法人,東京都台東区台東二丁目28番4号,,3.4,98.1
ケネディクス・レジデンシャル・ネクスト投資法人,東京都新宿区荒木町22番地50,,3.3,98.1
ケネディクス・レジデンシャル・ネクスト投資法人,東京都板橋区弥生町68番11号,,3.4,97.4
ケネディクス・レジデンシャル・ネクスト投資法人,東京都世田谷区下馬一丁目21番8号,,3.3,96.8
ケネディクス・レジデンシャル・ネクスト投資法人,東京都足立区梅島一丁目25番19号,,3.5,97.9
ケネディクス・レジデンシャル・ネクスト投資法人,東京都港区高輪三丁目15番7号,,3.1,94.7
ケネディクス・レジデンシャル・ネクスト投資法人,東京都中央区入船一丁目8番5号,,3.3,97.5
